"Committee Code","Committee Name","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","Election Year","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Begin Cash Bal","Receips Line4 G","Receipts Line5 G","Receipts Line10 G","Tot Expend Funds","Exp Line8 G","Exp Line12 G","Surplus XFerred","Tot Surplus I","End Cash Bal","Tot Receipts To Date","Total Exp To Date","Debt Outstanding","Bal Start Cycle","Tot Receipts Line24 Last Rep","Tot Receipts Elec Cycle","Tot Funds Available","Total Disb Last Rep","Total Disb Elec Cycle","Ending Balance"
"91-274","Reed Smith Political Action Committee","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/09/2009","T","0","Treasurer","Thomas","William","G","H","4620.08","15000.00","0.00","0.00","19620.08","15117.84","0.00","","0.00","4502.24","15000.00","15117.84","0.00","1493.68","82000.00","97000.00","98493.68","78873.60","93991.44","4502.24"
"91-275","Issues Mobilization PAC (IMPAC)","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","","Search","Charles","","H","2037.25","0.00","0.26","0.00","2037.51","0.00","0.00","","0.00","2037.51","0.26","0.00","0.00","2037.25","0.00","0.26","2037.51","0.00","0.00","2037.51"
"91-275","Issues Mobilization PAC (IMPAC)","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","","Search","Charles","","H","2037.51","0.00","0.25","0.00","2037.76","0.00","0.00","","0.00","2037.76","0.25","0.00","0.00","2037.25","0.26","0.51","2037.76","0.00","0.00","2037.76"
"91-275","Issues Mobilization PAC (IMPAC)","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/10/2008","T","0","","Search","Charles","","H","2037.76","0.00","0.26","0.00","2038.02","0.00","0.00","","0.00","2038.02","0.26","0.00","0.00","2037.25","0.51","0.77","2038.02","0.00","0.00","2038.02"
"91-275","Issues Mobilization PAC (IMPAC)","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/13/2009","T","0","","Search","Charles","","H","2038.02","0.00","0.25","0.00","2038.27","4.00","0.00","","0.00","2034.27","0.25","4.00","0.00","2037.25","0.77","1.02","2038.27","0.00","4.00","2034.27"
"91-279","Virginia Retailers PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Peterson","Laurie","A","H","7327.68","1297.50","0.00","0.00","8625.18","1000.00","0.00","","0.00","7625.18","1297.50","1000.00","0.00","7327.68","0.00","1297.50","8625.18","0.00","1000.00","7625.18"
"91-279","Virginia Retailers PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Peterson","Laurie","A","H","7625.18","0.00","0.00","0.00","7625.18","0.00","0.00","","0.00","7625.18","0.00","0.00","0.00","7327.68","1297.50","1297.50","8625.18","1000.00","1000.00","7625.18"
"91-279","Virginia Retailers PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/08/2008","T","0","Treasurer","Peterson","Laurie","A","H","7625.18","3862.41","0.00","0.00","11487.59","8250.00","0.00","","0.00","3237.59","3862.41","8250.00","0.00","7327.68","1297.50","5159.91","12487.59","1000.00","9250.00","3237.59"
"91-279","Virginia Retailers PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Peterson","Laurie","A","H","3237.59","1475.00","0.00","0.00","4712.59","0.00","0.00","","0.00","4712.59","1475.00","0.00","0.00","7327.68","5159.91","6634.91","13962.59","9250.00","9250.00","4712.59"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Hall","Donald","L","H","51705.78","25772.92","3.66","0.00","77482.36","42981.65","0.00","","0.00","34500.71","25776.58","42981.65","0.00","51705.78","0.00","25776.58","77482.36","0.00","42981.65","34500.71"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/15/2008","T","0","Treasurer","Hall","Donald","L","H","34500.71","141444.06","8.97","0.00","175953.74","38874.89","0.00","","0.00","137078.85","141453.03","38874.89","0.00","51705.78","25776.58","167229.61","218935.39","42981.65","81856.54","137078.85"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Hall","Donald","L","H","137078.85","107108.67","16.66","0.00","244204.18","45350.59","0.00","","0.00","198853.59","107125.33","45350.59","0.00","51705.78","167229.61","274354.94","326060.72","81856.54","127207.13","198853.59"
"91-284","Virginia Auto and Truck Dealers Political Action Committee","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/12/2009","T","0","Treasurer","Hall","Donald","L","H","198853.59","30141.59","19.27","0.00","229014.45","71689.58","0.00","","0.00","157324.87","30160.86","71689.58","0.00","51705.78","274354.94","304515.80","356221.58","127207.13","198896.71","157324.87"
"91-291","Affordable Shelter PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/09/2008","T","0","Treasurer","Rhodes","Patrick","J","H","99613.13","14930.00","783.30","0.00","115326.43","14983.19","0.00","","0.00","100343.24","15713.30","14983.19","0.00","160334.14","100784.52","116497.82","276831.96","161505.53","176488.72","100343.24"
"91-291","Affordable Shelter PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Rhodes","Patrick","J","H","100343.24","11830.00","1143.81","0.00","113317.05","11251.63","0.00","","0.00","102065.42","12973.81","11251.63","0.00","160334.14","116497.82","129471.63","289805.77","176488.72","187740.35","102065.42"
"91-291","Affordable Shelter PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/10/2008","T","0","Treasurer","Rhodes","Patrick","J","H","102065.42","15796.45","872.57","0.00","118734.44","15142.88","0.00","","0.00","103591.56","16669.02","15142.88","0.00","160334.14","129471.63","146140.65","306474.79","187740.35","202883.23","103591.56"
"91-291","Affordable Shelter PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/09/2009","T","0","Treasurer","Rhodes","Patrick","J","H","103591.56","9170.00","897.87","0.00","113659.43","2337.66","0.00","","0.00","111321.77","10067.87","2337.66","0.00","160334.14","146140.65","156208.52","316542.66","202883.23","205220.89","111321.77"
"91-303","Virginia Physical Therapy Association  PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/13/2008","T","0","Treasurer","Sawyer","Sydney","W","H","4435.76","4125.00","0.00","0.00","8560.76","300.00","0.00","","0.00","8260.76","4125.00","300.00","0.00","4435.76","0.00","4125.00","8560.76","0.00","300.00","8260.76"
"91-303","Virginia Physical Therapy Association  PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/03/2008","T","0","Treasurer","Sawyer","Sydney","W","H","8260.76","2799.00","0.00","0.00","11059.76","3750.00","0.00","","0.00","7309.76","2799.00","3750.00","0.00","4435.76","4125.00","6924.00","11359.76","300.00","4050.00","7309.76"
"91-303","Virginia Physical Therapy Association  PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/09/2008","T","0","Treasurer","Sawyer","Sydney","W","H","7309.76","2170.00","0.00","0.00","9479.76","510.00","0.00","","0.00","8969.76","2170.00","510.00","0.00","4435.76","6924.00","9094.00","13529.76","4050.00","4560.00","8969.76"
"91-303","Virginia Physical Therapy Association  PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Sawyer","Sydney","W","H","8969.76","5735.94","0.00","0.00","14705.70","4987.68","0.00","","0.00","9718.02","5735.94","4987.68","0.00","4435.76","9094.00","14829.94","19265.70","4560.00","9547.68","9718.02"
"91-304","Certified Public Accountants PAC of Virginia","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Peters","Stephanie","","H","43973.10","485.00","13.48","0.00","44471.58","2143.49","0.00","","0.00","42328.09","498.48","2143.49","0.00","43973.10","0.00","498.48","44471.58","0.00","2143.49","42328.09"
"91-304","Certified Public Accountants PAC of Virginia","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/15/2008","T","0","Treasurer","Peters","Stephanie","","H","42328.09","41501.00","11.62","0.00","83840.71","8033.12","0.00","","0.00","75807.59","41512.62","8033.12","0.00","43973.10","498.48","42011.10","85984.20","2143.49","10176.61","75807.59"
"91-304","Certified Public Accountants PAC of Virginia","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Treasurer","Peters","Stephanie","","H","75807.59","7493.00","76.74","0.00","83377.33","10215.82","0.00","","0.00","73161.51","7569.74","10215.82","0.00","43973.10","42011.10","49580.84","93553.94","10176.61","20392.43","73161.51"
"91-304","Certified Public Accountants PAC of Virginia","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Peters","Stephanie","","H","73161.51","2779.00","661.70","0.00","76602.21","25029.91","0.00","","0.00","51572.30","3440.70","25029.91","0.00","43973.10","49580.84","53021.54","96994.64","20392.43","45422.34","51572.30"
"91-321","VAPMACS PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/10/2008","T","0","Treas","OConnor","Michael","","H","-14834.97","11095.00","0.00","0.00","-3739.97","4250.00","0.00","","0.00","-7989.97","11095.00","4250.00","0.00","-14834.97","0.00","11095.00","-3739.97","0.00","4250.00","-7989.97"
"91-321","VAPMACS PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treas","OConnor","Michael","","H","-7989.97","4130.00","0.00","0.00","-3859.97","7250.00","0.00","","0.00","-11109.97","4130.00","7250.00","0.00","-14834.97","11095.00","15225.00","390.03","4250.00","11500.00","-11109.97"
"91-321","VAPMACS PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/09/2008","T","0","Treas","OConnor","Michael","","H","-11109.97","980.00","0.00","0.00","-10129.97","6000.00","0.00","","0.00","-16129.97","980.00","6000.00","0.00","-14834.97","15225.00","16205.00","1370.03","11500.00","17500.00","-16129.97"
"91-321","VAPMACS PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/07/2009","T","0","Treas","OConnor","Michael","","H","-16129.97","7210.00","0.00","0.00","-8919.97","5250.00","0.00","","0.00","-14169.97","7210.00","5250.00","0.00","-14834.97","16205.00","23415.00","8580.03","17500.00","22750.00","-14169.97"
"91-322","Virginia AIA-PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/09/2008","T","0","Treasurer","Roberts","James","","H","300.12","5000.00","0.00","0.00","5300.12","0.00","0.00","","0.00","5300.12","5000.00","0.00","0.00","300.12","0.00","5000.00","5300.12","0.00","0.00","5300.12"
"91-322","Virginia AIA-PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/08/2008","T","0","Treasurer","Roberts","James","","H","5300.12","0.00","0.00","0.00","5300.12","3500.00","0.00","","0.00","1800.12","0.00","3500.00","0.00","300.12","5000.00","5000.00","5300.12","0.00","3500.00","1800.12"
"91-322","Virginia AIA-PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/13/2008","T","0","Treasurer","Roberts","James","","H","1800.12","10000.00","0.00","0.00","11800.12","4000.00","0.00","","0.00","7800.12","10000.00","4000.00","0.00","300.12","5000.00","15000.00","15300.12","3500.00","7500.00","7800.12"
"91-322","Virginia AIA-PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/05/2009","T","0","Treasurer","Roberts","James","","H","7800.12","0.00","0.00","0.00","7800.12","4000.00","0.00","","0.00","3800.12","0.00","4000.00","0.00","300.12","15000.00","15000.00","15300.12","7500.00","11500.00","3800.12"
"91-337","Richmond Education Association PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/21/2008","L","0","Treasurer","Edmonds","Joseph","B","H","15017.88","3435.80","0.00","0.00","18453.68","2580.00","0.00","","0.00","15873.68","3435.80","2580.00","2955.24","15017.88","0.00","3435.80","18453.68","0.00","2580.00","15873.68"
"91-337","Richmond Education Association PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/11/2008","T","0","Treasurer","Edmonds","Joseph","B","H","15873.68","3498.66","0.00","0.00","19372.34","1356.48","0.00","","0.00","18015.86","3498.66","1356.48","2955.24","15017.88","3435.80","6934.46","21952.34","2580.00","3936.48","18015.86"
"91-337","Richmond Education Association PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Treasurer","Edmonds","Joseph","B","H","18015.86","2595.00","1357.40","0.00","21968.26","11000.00","0.00","","0.00","10968.26","3952.40","11000.00","2955.24","15017.88","6934.46","10886.86","25904.74","3936.48","14936.48","10968.26"
"91-337","Richmond Education Association PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","1","10/15/2008","T","0","Treasurer","Edmonds","Joseph","B","H","18015.86","2595.00","1357.40","0.00","21968.26","12000.00","0.00","","0.00","9968.26","3952.40","12000.00","2955.24","15017.88","6934.46","10886.86","25904.74","3936.48","15936.48","9968.26"
"91-337","Richmond Education Association PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Edmonds","Joseph","B","H","9968.26","2815.40","0.00","0.00","12783.66","5194.85","0.00","","0.00","7588.81","2815.40","5194.85","2955.24","15017.88","10886.86","13702.26","28720.14","15936.48","21131.33","7588.81"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Balderson","James","","H","21654.83","46264.00","0.00","0.00","67918.83","6960.00","0.00","","0.00","60958.83","46264.00","6960.00","0.00","21654.83","0.00","46264.00","67918.83","0.00","6960.00","60958.83"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/09/2008","T","0","Treasurer","Balderson","James","","H","60958.83","564.00","0.00","0.00","61522.83","30800.00","0.00","","0.00","30722.83","564.00","30800.00","0.00","21654.83","46264.00","46828.00","68482.83","6960.00","37760.00","30722.83"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/07/2008","T","0","Treasurer","Balderson","James","","H","30722.83","18478.00","0.00","0.00","49200.83","25407.27","0.00","","0.00","23793.56","18478.00","25407.27","0.00","21654.83","46828.00","65306.00","86960.83","37760.00","63167.27","23793.56"
"91-339","Committee for Effective Govt Virginia Natural Gas, Inc.","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/13/2009","T","0","Treasurer","Balderson","James","","H","23793.56","2194.00","0.00","0.00","25987.56","14600.00","0.00","","0.00","11387.56","2194.00","14600.00","0.00","21654.83","65306.00","67500.00","89154.83","63167.27","77767.27","11387.56"
"91-344","Virginia Independent Auto Dealers","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/15/2008","T","0","Treasurer","Tate","Joseph","C","H","6002.97","3919.00","4.47","0.00","9926.44","730.00","0.00","","0.00","9196.44","3923.47","730.00","0.00","6002.97","0.00","3923.47","9926.44","0.00","730.00","9196.44"
"91-344","Virginia Independent Auto Dealers","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Tate","Joseph","C","H","9196.44","4286.00","2.45","0.00","13484.89","13000.00","0.00","","0.00","484.89","4288.45","13000.00","0.00","6002.97","3923.47","8211.92","14214.89","730.00","13730.00","484.89"
"91-344","Virginia Independent Auto Dealers","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Treasurer","Tate","Joseph","C","H","484.89","2345.00","2.83","0.00","2832.72","1272.00","0.00","","0.00","1560.72","2347.83","1272.00","0.00","6002.97","8211.92","10559.75","16562.72","13730.00","15002.00","1560.72"
"91-344","Virginia Independent Auto Dealers","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Tate","Joseph","C","H","1560.72","5921.00","6.11","0.00","7487.83","4700.00","0.00","","0.00","2787.83","5927.11","4700.00","0.00","6002.97","10559.75","16486.86","22489.83","15002.00","19702.00","2787.83"
"91-346","Suffolk PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/02/2008","T","0","Treasurer","Pittman","Gail","C","H","4539.04","225.60","0.00","0.00","4764.64","0.00","0.00","","0.00","4764.64","225.60","0.00","0.00","4539.04","0.00","225.60","4764.64","0.00","0.00","4764.64"
"91-346","Suffolk PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/02/2008","T","0","Treasurer","Pittman","Gail","C","H","4764.64","0.00","0.00","0.00","4764.64","0.00","0.00","","0.00","4764.64","0.00","0.00","0.00","4539.04","225.60","225.60","4764.64","0.00","0.00","4764.64"
"91-346","Suffolk PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","A","1","07/07/2008","T","0","Treasurer","Pittman","Gail","C","H","4764.64","0.00","0.00","0.00","4764.64","121.80","0.00","","0.00","4642.84","0.00","121.80","0.00","4539.04","225.60","225.60","4764.64","0.00","121.80","4642.84"
"91-346","Suffolk PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/08/2008","T","0","Treasurer","Pittman","Gail","C","H","4642.84","512.80","0.00","0.00","5155.64","101.08","0.00","","0.00","5054.56","512.80","101.08","0.00","4539.04","225.60","738.40","5277.44","121.80","222.88","5054.56"
"91-346","Suffolk PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/06/2009","T","0","Treasurer","Pittman","Gail","C","H","5054.56","0.00","0.00","0.00","5054.56","919.90","0.00","","0.00","4134.66","0.00","919.90","0.00","4539.04","738.40","738.40","5277.44","222.88","1142.78","4134.66"
"91-362","Virginia Cable PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/11/2008","T","0","Treasurer","Hargrove","Terry","","H","69279.78","5800.10","0.00","0.00","75079.88","18250.00","7299.00","","0.00","49530.88","5800.10","25549.00","0.00","69279.78","0.00","5800.10","75079.88","0.00","25549.00","49530.88"
"91-362","Virginia Cable PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/14/2008","T","0","Treasurer","Hargrove","Terry","","H","49530.88","113412.20","0.00","0.00","162943.08","86601.00","7299.00","","0.00","69043.08","113412.20","93900.00","0.00","69279.78","5800.10","119212.30","188492.08","25549.00","119449.00","69043.08"
"91-362","Virginia Cable PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/08/2008","T","0","Treasurer","Hargrove","Terry","","H","69043.08","750.00","0.00","0.00","69793.08","28310.00","7299.00","","0.00","34184.08","750.00","35609.00","0.00","69279.78","119212.30","119962.30","189242.08","119449.00","155058.00","34184.08"
"91-362","Virginia Cable PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Hargrove","Terry","","H","34184.08","64872.35","0.00","0.00","99056.43","10863.43","0.00","","0.00","88193.00","64872.35","10863.43","0.00","69279.78","119962.30","184834.65","254114.43","155058.00","165921.43","88193.00"
"91-362","Virginia Cable PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","H","49530.88","113412.20","0.00","0.00","162943.08","86601.00","0.00","","0.00","76342.08","113412.20","86601.00","0.00","69279.78","5800.10","119212.30","188492.08","25549.00","112150.00","76342.08"
"91-362","Virginia Cable PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","H","76342.08","750.00","0.00","0.00","77092.08","28310.00","7299.00","","0.00","41483.08","750.00","35609.00","0.00","69279.78","119212.30","119962.30","189242.08","112150.00","147759.00","41483.08"
"91-362","Virginia Cable PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","A","1","10/17/2011","T","0","Treasurer","Hargrove","Terry","","H","41483.08","64872.35","0.00","0.00","106355.43","10863.43","0.00","","0.00","95492.00","64872.35","10863.43","0.00","69279.78","119962.30","184834.65","254114.43","147759.00","158622.43","95492.00"
"91-364","Council for Certified Virginia Interior Designers PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/04/2008","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/11/2008","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-364","Council for Certified Virginia Interior Designers PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/14/2009","T","0","Treasurer","Schoenadel Thacker","J Kim","","H","119.47","0.00","0.00","0.00","119.47","0.00","0.00","","0.00","119.47","0.00","0.00","0.00","119.47","0.00","0.00","119.47","0.00","0.00","119.47"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/07/2008","T","0","Treasurer","Hudgins","Virginia","","H","51250.78","6875.00","5.94","0.00","58131.72","1433.48","0.00","","0.00","56698.24","6880.94","1433.48","0.00","51250.78","0.00","6880.94","58131.72","0.00","1433.48","56698.24"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/10/2008","T","0","Treasurer","Hudgins","Virginia","","H","56698.24","33150.00","7.19","0.00","89855.43","8250.00","0.00","","0.00","81605.43","33157.19","8250.00","0.00","51250.78","6880.94","40038.13","91288.91","1433.48","9683.48","81605.43"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/06/2008","T","0","Treasurer","Hudgins","Virginia","","H","81605.43","47400.00","12.70","0.00","129018.13","7740.72","0.00","","0.00","121277.41","47412.70","7740.72","0.00","51250.78","40038.13","87450.83","138701.61","9683.48","17424.20","121277.41"
"91-367","Associated General Contractors of Virginia PAC  (AGVAPAC)","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/09/2009","T","0","Treasurer","Hudgins","Virginia","","H","121277.41","31135.00","13.15","0.00","152425.56","27793.13","0.00","","0.00","124632.43","31148.15","27793.13","0.00","51250.78","87450.83","118598.98","169849.76","17424.20","45217.33","124632.43"
"91-369","NRA Political Victory Fund","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/03/2008","T","0","Treasurer","Adkins","Mary","R","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"91-369","NRA Political Victory Fund","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/15/2008","T","0","Treasurer","Adkins","Mary","R","H","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"91-369","NRA Political Victory Fund","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/14/2008","T","0","Treasurer","Adkins","Mary","R","H","0.00","5000.00","0.00","0.00","5000.00","5000.00","0.00","","0.00","0.00","5000.00","5000.00","0.00","0.00","0.00","5000.00","5000.00","0.00","5000.00","0.00"
"91-369","NRA Political Victory Fund","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","1","10/14/2008","T","0","Treasurer","Adkins","Mary","R","H","0.00","6000.00","0.00","0.00","6000.00","6000.00","0.00","","0.00","0.00","6000.00","6000.00","0.00","0.00","0.00","6000.00","6000.00","0.00","6000.00","0.00"
"91-369","NRA Political Victory Fund","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/15/2009","T","0","Treasurer","Adkins","Mary","R","H","0.00","5750.00","500.00","0.00","6250.00","6250.00","0.00","","0.00","0.00","6250.00","6250.00","0.00","0.00","6000.00","12250.00","12250.00","6000.00","12250.00","0.00"
"91-379","Fairfax County Chamber PAC","2008","04/15/2008","APRP15_08","01/01/2008","03/31/2008","E","R","0","04/14/2008","T","0","Treasurer","Adams","Julie","","H","12308.34","10000.00","0.00","0.00","22308.34","6141.82","0.00","","0.00","16166.52","10000.00","6141.82","0.00","12308.34","0.00","10000.00","22308.34","0.00","6141.82","16166.52"
"91-379","Fairfax County Chamber PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","R","0","07/15/2008","T","0","Treasurer","Adams","Julie","","H","16166.52","4000.00","0.00","0.00","20166.52","31.44","0.00","","0.00","20135.08","4000.00","31.44","0.00","12308.34","10000.00","14000.00","26308.34","6141.82","6173.26","20135.08"
"91-379","Fairfax County Chamber PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","R","0","10/15/2008","T","0","Treasurer","Adams","Julie","","H","20135.08","2200.00","0.00","0.00","22335.08","25.57","0.00","","0.00","22309.51","2200.00","25.57","0.00","12308.34","14000.00","16200.00","28508.34","6173.26","6198.83","22309.51"
"91-379","Fairfax County Chamber PAC","2008","01/15/2009","JANP15_09","10/01/2008","12/31/2008","E","R","0","01/16/2009","L","0","Treasurer","Adams","Julie","","H","22309.51","9219.49","0.00","0.00","31529.00","14237.25","0.00","","0.00","17291.75","9219.49","14237.25","0.00","12308.34","16200.00","25419.49","37727.83","6198.83","20436.08","17291.75"
"91-379","Fairfax County Chamber PAC","2008","07/15/2008","JULP15_08","04/01/2008","06/30/2008","E","A","1","04/20/2009","T","0","Treasurer","Adams","Julie","","H","16166.52","4500.00","0.00","0.00","20666.52","31.44","0.00","","0.00","20635.08","4500.00","31.44","0.00","12308.34","10000.00","14500.00","26808.34","6141.82","6173.26","20635.08"
"91-379","Fairfax County Chamber PAC","2008","10/15/2008","OCTP15_08","07/01/2008","09/30/2008","E","A","1","04/20/2009","T","0","Treasurer","Adams","Julie","","H","20635.08","2500.00","0.00","0.00","23135.08","25.57","0.00","","0.00","23109.51","2500.00","25.57","0.00","12308.34","14500.00","17000.00","29308.34","6173.26","6198.83","23109.51"
